Uniprot,Entrez_id
Q9NYJ1,51287
P42858,3064
Q8NFT8,92737
O00409,1112
P41235,3172
Q9Y6Z7,10584
Q9BRZ2,81844
O43194,2863
Q6NYC8,170954
Q86SS6,143425
Q9BZE9,79058
Q9Y6Q1,827
Q9UKX2,4620
P04350,10382
Q96J92,65266
P29762,1381
P00352,216
Q9UBT3,27121
O15484,726
Q9NZH8,56300
Q14032,570
P02743,325
Q9Y6W3,23473
P49888,6783
P62945,6171
Q8N3T1,117248
Q9Y6W8,29851
Q9H6X2,84168
P49116,7182
P16442,28
Q9UI36,1602
Q9UBM8,25834
Q9NXA8,23408
Q96QE5,79736
Q63HN8,57674
Q16825,11099
Q5TAQ9,50717
Q9Y4C8,9904
Q8NCN4,254225
Q96JA3,84725
P01591,3512
Q7L0Q8,58480
Q9H4E5,57381
P17081,23433
Q9UH73,1879
Q9NY59,55512
P62699,51646
O43295,9901
Q9BQ31,3790
Q9Y6D0,58515
Q6P3W2,120526
Q5H8A4,54872
P01567,3444
P27448,4140
P29536,25802
P52306,5910
Q9UI33,11280
Q9NSI6,54014
D6RB92,389362
Q16842,6483
Q7Z7M9,11227
P48509,977
P05455,6741
P18825,152
O60427,3992
Q8N441,53834
P46821,4131
Q9UKQ2,10863
P52747,7702
O14874,10295
Q05516,7704
P23760,5077
Q9HC96,11132
Q9Y4K0,4017
Q9Y215,8292
P35462,1814
Q14956,10457
Q13510,427
Q8NBJ7,25870
O60293,196441
Q5JTW2,84131
P23759,5081
O00757,8789
Q9Y2K2,23387
Q96G23,29956
O95460,8785
Q02962,5076
P19544,7490
P43681,1137
Q9BPV8,53829
P55265,103
Q9BT88,23208
Q14994,9970
P59796,257202
Q6PUV4,10814
P28324,2005
O00421,9034
Q9BWQ8,23017
P24071,2204
Q75T13,80055
Q9UKT9,22806
Q9C002,84419
O94972,4591
Q6WKZ4,80223
Q96IG2,84961
Q86UW9,113878
Q7Z6J0,57630
Q8IVA1,126006
Q96I15,51540
Q96MM6,116835
Q9H9J4,84132
Q7Z419,255488
Q86W47,27345
Q9NYY3,10769
Q9UNQ2,27292
O95843,9626
O75808,6650
Q6ZMB0,192134
Q11130,2529
P18089,151
Q9UI46,27019
A0A087WWS6,3447
P01562,3439
P01562,3447
Q8TDF6,115727
O15164,8805
Q6UWP7,253558
Q8N5M1,91647
P54845,4901
O43186,1406
P40426,5090
Q01970,5331
Q9ULL4,5365
Q5ST30,57176
Q7Z589,56946
Q07654,7033
Q96AA3,91869
P55058,5360
P27987,3707
Q9UQ52,27255
O75362,7764
Q6IA17,59307
P35348,148
Q9P107,51291
Q6NUI2,150763
Q10472,2589
Q99983,4958
P08913,150
P29120,5122
P57087,58494
Q12979,29
P36406,373
P59538,259290
Q9H2M3,23743
Q76N89,23072
Q14416,2912
Q5PSV4,84312
Q99538,5641
Q15828,1474
Q9UBK9,8409
O96028,7468
Q53HC9,7260
P33241,4046
O95813,9350
O95248,6305
Q13614,8898
O15072,9508
P11171,2035
Q16322,3744
O95837,9630
Q7RTS3,256297
Q15517,1041
Q9H8W5,80263
Q14249,2021
O95831,9131
P49961,953
O43306,112
Q15560,6919
P57775,6468
O43184,8038
Q92947,2639
Q86VH2,55582
P51813,660
Q13033,29966
Q9H773,79077
Q9ULC5,51703
Q9UIV8,5275
Q92565,9771
Q8N4F0,80341
Q07343,5142
Q96CA5,79444
Q9H672,140460
Q03181,5467
Q9NS15,4054
O60662,10324
Q9P0L1,55888
Q9H0X9,114879
Q02556,3394
Q8TCG2,55300
Q9H6Q3,84174
Q9Y2P5,10998
P54803,2581
P62070,22800
P35527,3857
Q9UBR2,1522
P29373,1382
Q9BRT2,84300
Q9NVA1,55245
Q9HA65,79735
Q6R6M4,377630
O14921,6003
O75525,10656
Q9NYV8,50840
Q9UDY2,9414
P28223,3356
P49662,837
P50461,8048
O60256,5636
Q9BV23,57406
Q8N2K0,26090
P16435,5447
P48547,3746
Q13443,8754
Q9Y548,54432
O15031,23654
P62324,694
O60890,4983
Q8IW93,128272
P16671,948
Q96M96,121512
Q14934,4776
P34969,3363
P08908,3350
Q30KQ4,245930
Q9HBY8,10110
Q9UHB6,51474
P62955,59284
P21728,1812
Q9Y5Z6,8708
Q9NYW7,50834
Q6ZNC8,154141
Q969E3,114131
Q96C10,79132
O95259,3756
P14373,5987
P16860,4879
P20774,4969
Q5T2D3,23252
Q96QU1,65217
P23677,3706
Q15181,5464
Q96MB7,283254
Q9BYC2,64064
Q8WXA9,140890
Q53H54,55039
Q9BTU6,55361
Q9NWK9,54680
Q969P0,93185
Q9UGI8,26136
Q9UEY8,120
P55291,1013
P16402,3007
P21918,1816
Q53FT3,51501
O76024,7466
Q96MA6,158067
A7MBM2,85455
Q9Y6L6,10599
Q6V0L0,340665
Q6P1A2,10162
Q9Y3B8,25996
Q8N1G1,57455
Q07021,708
Q9HBH9,2872
Q9UHR4,55971
Q01740,2326
Q9NPI5,27231
O75177,26039
Q5T749,448834
Q8N1N4,196374
Q8NER1,7442
O75762,8989
Q17RG1,146212
Q9NR34,57134
P19957,5266
Q96JP0,56929
O75152,9877
Q92614,399687
Q92785,5977
Q6ZTQ3,166824
O94933,22865
Q9NPC6,51778
Q9UNA1,23092
P17096,3159
O95395,9245
Q9NY28,26290
Q5VV41,27237
P78559,4130
Q9NRZ5,56895
Q6ZQY3,339896
Q9Y2A9,10331
Q9HAV5,60401
O60883,9283
Q14031,1288
Q8WXS5,59283
Q9BRR9,64333
P42785,5547
Q9P2B4,55917
P42680,7006
Q9Y508,55905
P35754,2745
P15907,6480
Q8WVZ9,84078
Q9H4X1,28984
B1AK53,83715
Q8NEV4,53904
Q13825,549
P21815,3381
O60684,23633
Q9H1D0,55503
Q9UHL4,29952
P53634,1075
Q13496,4534
O75364,5309
Q9GZR5,6785
Q5T160,57038
P28845,3290
Q5T871,149018
Q13231,1118
Q86UU0,283149
O00167,2139
P14652,3212
P02748,735
Q96D53,79934
Q9UQB3,1501
P09564,924
Q8WVN6,6398
Q9BUK0,79145
Q9BYZ2,92483
Q8NEX9,121214
P56750,26285
Q8WV07,220064
Q9NRH1,57002
Q02386,7596
Q53FA7,9540
O14827,5924
P52848,3340
Q96IF1,84962
Q9P035,51495
Q96CD0,55336
P78356,8396
P48426,5305
O75911,9249
Q6ISU1,171558
Q9H252,81033
Q9HCB6,10418
Q0VD83,55911
Q96P71,63941
Q96RU7,57761
Q4VC05,605
O75592,23077
P0C2W1,200933
Q9NPY3,22918
Q9UF02,27091
Q96K76,55031
Q86XS8,55819
Q9UHC7,23608
P50749,9770
O15211,5863
O60513,8702
Q9NY97,10678
Q5VWC8,401494
Q9ULC3,51715
O94985,22883
Q9GZR1,26054
Q7RTU9,161497
Q8TBE0,22893
Q9UMS0,27247
Q5T440,200205
Q9NXE4,55627
O75469,8856
Q92908,2627
Q5TAT6,1305
P43235,1513
Q86UP2,3895
Q9UBN1,27092
Q9H1K4,83733
Q9NQR4,56954
Q99489,8528
A0A0B4J1V8,692312
P06731,1048
P46100,546
P09488,2944
P25100,146
Q00536,5127
P26045,5774
Q9UBX8,9331
Q9UIF7,4595
Q86UN6,158798
P13945,155
Q7LGA3,9653
O60243,9394
Q8TEU7,51735
O75626,639
Q8WWV3,84816
Q14642,3632
O14966,8934
Q13425,6645
O14829,5475
Q5QGT7,344892
Q9P1Q5,8383
O95573,2181
Q9P104,55816
Q9H295,81501
O60765,6940
Q9BZQ6,80267
Q96L42,131096
Q9BWF2,10293
P27918,5199
Q86YS6,339122
P31645,6532
Q86TX2,641371
Q07108,969
O43365,3200
P0C5Z0,474381
P0C5Z0,83740
Q9UGL1,10765
P40313,1506
Q6PJ21,90864
P13646,3860
Q13591,9037
Q11206,6484
Q14003,3748
Q9UPW8,23025
Q8NB66,440279
Q96RI9,134860
Q5TCS8,221264
O00398,27334
P49759,1195
Q9H7P9,64857
Q4KMQ1,286262
Q14192,2274
Q17R89,9912
P25440,6046
P56747,9074
Q9P2B2,5738
Q96KC8,64215
Q16633,5450
Q6GTX8,3903
Q9UGN4,11314
Q8NBV8,90019
Q8WWK9,26586
Q9Y2J8,11240
Q8TCB0,10561
Q8IX21,55719
Q9BQI6,84250
Q7Z7D3,79679
Q5JPI9,399818
P10635,1565
Q9Y577,51127
O43312,9788
Q03692,1300
O95471,1366
Q9Y615,10881
Q04609,2346
O76074,8654
Q9C004,81848
Q06945,6659
Q8IVL5,55214
Q8NCM2,27133
O75891,10840
Q06889,1960
P32297,1136
P30532,1138
P55103,3626
P05111,3623
Q9H361,5042
Q6PCB7,376497
Q8NBL1,56983
Q9Y5I7,10686
O15554,3783
Q969V1,84539
Q9Y6E7,23409
Q9Y6R0,9253
P47902,1044
O15037,23351
Q10471,2590
Q96IZ7,51319
P11509,1548
Q15345,10489
Q9Y657,10927
Q96RQ9,259307
Q9BXL6,79092
P15086,1360
Q12926,1993
Q96PR1,3747
Q9Y6D5,10564
Q9NTX5,55862
P02511,1410
Q02447,6670
Q96EH3,115416
Q96HJ9,100996928
Q96HJ9,154791
Q9BYG0,84002
Q9UNA3,51146
Q15011,9709
P49441,3628
P17540,1160
Q8NFP4,266727
O14645,7802
Q12774,7984
Q9H0V9,81562
Q8N5P1,84524
Q15822,1135
Q8WU76,152579
Q9Y6V0,27445
Q96HA1,9883
Q3LXA3,26007
P51828,113
Q9H5J4,79071
Q8WXK4,142689
Q9BVG9,81490
Q8IU80,164656
P05204,3151
Q13507,7222
Q7Z6R9,83741
Q14511,4739
Q01151,9308
Q9NPB8,56261
P0DJD7,643847
P0DJD8,643834
Q99549,54737
Q9UBU6,51439
Q9Y606,80324
O95971,11126
Q7Z3J2,57020
O95445,55937
P16118,5207
Q9NZV6,51734
Q8WXS8,140766
P25940,50509
O75078,4185
Q96KR7,116154
Q8WUD4,151903
Q9NUG6,81572
A6NMZ7,131873
Q9BPW8,8508
Q16821,5506
O00481,11119
Q7Z6E9,5930
Q9HAP2,22877
Q8N2S1,8425
P09848,3938
Q8N960,153241
Q8N0Z3,152185
O43854,10085
Q9Y600,51380
Q16878,1036
Q86X10,57148
Q2PPJ7,57186
P61204,377
Q9HA82,79603
O15303,2916
Q86SR1,55568
Q8TCU4,7840
Q96BA8,90993
Q9UGI6,3782
Q15424,6294
P39900,4321
Q96C03,125170
Q8N8R7,120534
Q96EK7,84498
Q9UIA0,27128
P07998,6035
P57764,79792
Q9H2L5,83937
O00750,5287
Q9BXU7,83844
Q49A17,442117
Q9ULS6,3788
O95948,9480
Q96C24,94121
P36915,2794
Q9H5X1,84191
Q14558,5635
Q9BZG1,83871
P50549,2115
Q8N371,79831
A6NED2,91433
P61225,5912
Q9P2D1,55636
Q9Y6Q2,11037
Q9Y6Q2,286749
Q9H7D0,80005
Q8TB92,54511
Q70CQ2,9736
Q8TCB6,143503
Q14541,3174
Q70CQ1,25862
Q9HD36,10017
Q9BUT1,56898
P48764,6550
Q92876,5653
Q86YN6,133522
Q9Y696,25932
Q96DU7,80271
Q96PE3,3631
Q6PCE3,283209
P46439,2949
Q6JBY9,92241
Q9H1E3,64710
Q5VT66,64757
Q96DZ5,25999
O95376,10425
Q8WVY7,134510
P02750,116844
O95456,8624
O43823,10270
Q9Y6I7,26118
Q8NDX2,246213
P56545,1488
P55085,2150
Q8WWN8,64411
Q14624,3700
Q02363,3398
P12980,4066
P20061,6947
P29372,4350
Q86YS3,84440
Q15569,7016
Q9Y3C1,51491
Q6NXR4,80185
Q9UIL1,60592
Q99689,9638
O95988,9623
Q8NCL4,11226
P08319,127
Q00688,2287
Q9NSN8,54212
Q96MM7,90161
Q9BRX9,84292
Q9ULE3,27147
Q9BTV7,81928
Q8N1B3,92002
Q9Y6R1,8671
Q86SF2,51809
Q9Y2C3,10317
Q02818,4924
Q5U5Q3,51320
Q9C037,89122
Q8N5B7,91012
Q8IU89,204219
Q9HCG7,57704
Q8WVH0,594855
Q8N1G2,23070
O75600,23464
Q8TAV4,161003
Q9BS26,23071
Q5T013,81888
O95803,9348
P61968,8543
P08588,153
Q6UY14,54507
Q9P287,56647
P18054,239
P58215,84695
Q96CG8,115908
Q9P2P5,57520
Q9UIK4,23604
Q9UII2,93974
Q86WG5,81846
Q8TE56,170691
Q96FZ5,112616
Q8IZV2,152189
Q15735,27124
Q8NFM4,196883
Q8NEM2,79801
P50607,7275
Q66K89,1877
Q8N6F1,149461
Q8WWC4,79568
Q8NFL0,93010
P11169,6515
Q8NBJ5,79709
O60568,8985
O00264,10857
O14512,30837
O15126,9522
Q8TAF7,92283
Q96NM4,84969
Q96BY2,64112
Q01518,10487
Q96NE9,122786
Q6TCH7,152559
O00461,27333
Q8NFY9,84541
Q8IWW6,94134
P08172,1129
Q01826,6304
Q9NR09,57448
Q5JPH6,124454
Q15722,1241
Q8NCQ5,201456
Q16363,3910
O96009,9476
P0DJI8,6288
P42679,4145
Q9NXW2,54788
Q8N5D6,26301
A0A0A0MQY9,11202
Q24JP5,54972
Q8NHZ7,125997
P55316,2290
Q03721,3749
Q8TEA1,221078
Q07092,1307
Q8WWQ2,60495
Q9BV94,55741
P04279,6406
Q53G44,10964
P52849,8509
Q03252,84823
Q9BTZ2,10901
O00222,2918
A6NMK7,642843
Q13427,9360
P07332,2242
Q9Y5T5,10600
P20132,10993
A6NDG6,283871
Q9Y5Z7,29915
P07477,5644
P56856,51208
Q9BSF4,90580
Q9H0T7,64284
Q9NZN4,30846
Q9Y5R2,10893
O95390,10220
Q96DC9,78990
Q9HD89,56729
Q8WXF7,51062
Q8N3E9,113026
Q8IU85,57118
P42685,2444
P49069,819
P40425,5089
Q9BSK4,55527
O43581,9066
Q14773,3386
Q9Y6I4,9960
Q8WXB1,151194
Q8NB78,221656
Q06033,3699
Q8NHJ6,11006
Q8TDX6,55790
Q96QH2,84106
Q6IQ20,222236
O00519,2166
P49639,3198
P0CW19,100288695
P0CW19,96626
Q53QZ3,55843
Q8N2G4,116372
Q9HAZ1,57396
Q13239,6503
P17643,7306
Q9UPM6,26468
Q9HCQ5,50614
Q8N428,57452
Q8NEM0,79648
Q6ZVZ8,401036
Q9P267,55777
Q30KQ5,245929
P43320,1415
Q93063,2132
P55083,4239
Q9NNW5,11180
Q9UET6,24140
P28332,130
P51648,224
Q9Y2D8,117178
P08729,3855
Q9BV90,79622
Q86V97,89890
P30837,219
O95967,30008
P59551,338398
P51582,5030
Q92935,2134
O43909,2137
P28329,1103
P49590,23438
Q13258,5729
Q14106,10766
O60218,57016
O75151,5253
Q14865,84159
Q96JB6,84171
O14656,1861
Q70SY1,64764
Q9H324,81794
Q9BXI3,84618
O00748,8824
P49326,2330
Q86XT4,135892
Q9C0F3,80818
O95406,10175
P48668,286887
P10124,5552
O75508,5010
Q9NX01,54957
Q9GZN1,64431
P19012,3866
O60739,10289
P27169,5444
P50548,2077
Q16663,6359
Q9NY64,29988
Q6UWY2,400668
Q9BRG2,10045
Q9NPI9,3773
Q92952,3780
O15258,11079
Q9UIS9,4152
O95136,9294
P32249,1880
Q9GZT3,81892
O95342,8647
P59541,259293
O95754,10505
Q8IYJ3,84958
Q9NY65,51807
Q96DE0,131870
P59534,259285
Q96M63,93233
Q9UKE5,23043
Q9HB21,59338
Q96DA2,116442
Q15034,8916
Q99999,9514
O43379,284403
Q96PP9,115361
Q9NSE4,55699
Q9NYX4,50632
Q96LD1,137868
Q6UWN5,284348
Q96BP3,23398
Q9P2E5,54480
P23297,6271
P00568,203
Q96R06,10615
Q15391,9934
Q86Z02,204851
Q86YZ3,388697
Q16854,1716
Q5JQC9,8852
Q8IXQ9,254013
Q9Y6N8,1008
Q9ULB4,1007
O15466,29906
Q96RP3,90226
O60488,2182
Q9BT73,84262
Q9BSY4,84269
Q5MCW4,148266
Q86V21,65985
Q9UJ83,26061
Q6RW13,57085
Q9C0J1,79369
Q6ULP2,54812
Q86Y46,319101
Q14CN4,140807
Q6UX06,10562
Q8WWX0,140458
Q7L5N7,54947
Q9BWX5,140628
Q96SZ4,84891
O95243,8930
Q9Y4F1,10160
P55056,346
Q7Z2W7,79054
Q96S82,84993
Q86XT9,124446
P78325,101
Q9BYE0,84667
Q06278,316
Q9P272,57604
O15539,8490
Q9C0H5,80728
P57723,57060
O00590,1238
Q6PIF6,4648
Q8N8V4,257629
Q9NZM4,29998
Q9P2K3,55758
Q8IV61,25780
Q6PL18,29028
Q99966,4435
Q9P2D7,25981
O95484,9080
Q7Z3B1,257194
Q6P9A2,374378
Q96KP4,55748
P59536,259287
Q96MS0,64221
P53805,1827
P07098,8513
Q15723,1998
Q6ZMC9,284266
Q9C0G6,1768
Q9Y5T4,29103
Q13516,10215
Q7Z2G1,158983
Q8IVV8,128414
Q96LA8,55170
O15131,3841
Q9P202,25861
Q9UKN7,51168
Q9H6Y2,54853
Q9Y5S1,51393
Q96QT4,54822
Q8IVF7,91010
A9QM74,402569
Q96DR8,118430
P28906,947
O14792,9957
Q9UQ05,23415
O43291,10653
Q05940,6571
Q9UN42,23439
Q13588,10750
O15381,4931
Q8IUC4,85415
Q99439,1265
Q96JI7,80208
Q68DK2,23503
Q96DT5,8701
Q9UHW5,51184
P0C1Z6,29844
O43166,26037
Q9NQS5,53831
Q9HD47,29098
Q5VWX1,202559
O00584,8635
Q7Z6M1,10244
Q9UQF0,30816
Q8IZ52,79586
Q9UGB7,55586
O43364,3199
Q9UKM7,11253
Q8TBM8,79982
Q3KR16,55200
P22749,10578
Q9BPW9,10170
O43731,11015
Q16880,7368
P41732,7102
Q9NQX0,93166
Q9Y251,10855
P98095,2199
B2RTY4,4649
Q9UHP3,29761
Q86UP0,64403
O75452,8608
O43283,9175
Q9H0R5,2635
P35367,3269
Q9H255,81285
P17050,4668
P11229,1128
O43252,9061
Q8N1K5,387357
Q9NZM1,26509
O75038,9651
P17516,1109
Q9C035,85363
Q8N0V5,2651
O43825,8707
Q6UWL6,84063
Q9BU20,79363
Q9NPE6,6676
Q14990,4956
Q86Y13,9666
Q9P0P0,51255
Q96MH2,124790
Q96CU9,55572
Q9Y227,9583
Q9Y5N1,11255
Q3KNW1,333929
P29275,136
Q8WTQ1,140596
Q8WTQ1,503618
Q96GF1,91445
Q12893,11070
Q8TDC3,84446
Q8NCE2,64419
P17023,7567
Q86T82,57695
P55283,1002
P48050,3761
Q8TCD6,493911
O00322,11045
O00526,7379
O94842,9878
P0CJ75,100463486
P52198,8153
Q3L8U1,80205
Q99500,1903
P29622,5267
P40394,131
Q99990,51442
Q9NYZ2,51312
Q9NRK6,23456
Q96B33,137075
Q9H5Z1,60625
Q8WXH4,140456
Q9BR09,140825
Q9P212,51196
P12532,1159
P12532,548596
Q15124,5239
Q12837,5458
Q9UPW6,23314
Q14CB8,84986
P30039,64081
Q9Y225,11237
Q9H939,9050
Q9P0J7,56888
O75976,1362
Q96GA7,113675
Q5QPR3,728642
Q70J99,201294
P27144,205
Q5GLZ8,26091
Q99965,2515
Q9UNW1,9562
Q9H4A6,64083
Q96AQ7,63924
O60543,1149
Q6P531,124975
P15144,290
P09105,3049
Q9UBN4,7223
Q9UKU0,23305
Q13423,23530
Q99895,11330
Q96GW9,92935
Q9NRR5,56893
Q8TEY5,148327
Q9BSJ5,55028
P54829,84867
O14678,5826
Q9BZC7,20
Q8TEW6,55715
Q7L7X3,57551
P55285,1004
P60321,339345
P16403,3006
Q8TDY4,55616
Q9UH90,51725
O95907,23539
P11168,6514
Q9H765,140461
P15559,1728
Q8WU39,51237
P78380,4973
Q8WZ64,116984
Q9UG63,10061
Q9UG63,114483834
P20309,1131
Q13685,14
O43897,7092
P13284,10437
P33260,1562
P55209,4673
Q9UN88,55879
Q5FVE4,81616
P10243,4603
Q9GZY8,56947
P54687,586
P18440,9
P30838,218
P07864,3948
Q99504,2140
Q01995,6876
Q9BT40,51763
Q13634,1016
A1L3X0,79993
Q8WZ75,54538
Q8N6D2,221687
Q9UJ96,26251
Q9H875,79706
Q99969,5919
Q99788,1240
Q96EN8,55034
O75414,10201
Q8IZ83,126133
Q9NX62,54928
Q96PV0,8831
O95340,9060
O43182,395
Q14210,8581
Q643R3,254531
Q9UP79,11095
Q99541,123
O14559,115703
O75417,10721
O95500,23562
Q9ULB5,1005
Q8TAE6,81706
P26885,2286
Q8WVD3,51444
Q8IWQ3,9024
Q9C0I1,54545
Q5VV43,9856
Q99678,2843
Q9NS67,2850
Q9BZY9,11074
Q9NYL2,51776
Q96FN5,113220
Q96SZ5,84890
Q86U90,79693
P36222,1116
O75312,8882
O15540,2173
Q9H079,79768
Q9UGP4,8994
Q8IVD9,23386
O75936,8424
Q86X95,9541
Q96L34,57787
Q5BKZ1,284695
P47895,220
Q8N3Y7,195814
Q68CZ2,64759
P68543,165324
O00155,2848
Q9BZR9,81603
P78348,41
Q9NQ86,55521
Q8WVN8,92912
O75631,7380
Q9Y3Q4,10021
Q9UL51,610
P35548,4488
Q9NYP3,29980
Q15077,5031
P14136,2670
Q9NYR8,50700
P78508,3766
Q5XG87,11044
P51178,5333
Q53HV7,23583
A6NK59,142686
P11166,6513
Q9H2A3,63973
Q01844,2130
Q6VUC0,339488
Q9BWG4,170463
P59535,259286
O60941,1838
O00562,9600
Q86YF9,22873
Q9H3R1,64579
P24468,7026
Q9P2R6,473
P78562,5251
Q6ZMI3,342035
Q8IZP7,266722
Q9UKN5,11108
O15347,3149
O96015,10126
Q9Y662,9953
O75165,23317
Q7Z4F1,26020
P61018,53916
A5D8V7,115948
Q9Y5Y4,11251
P10589,7025
P53701,3052
Q9HCP0,53944
P78369,9071
P28335,3358
Q00537,5128
P78329,8529
P10632,1558
Q9H3N8,59340
Q9UKR3,26085
Q14439,11245
Q12852,7786
Q14833,2914
Q96P48,116985
O75083,9948
P52739,7690
O95382,9064
P43088,5737
Q13449,4045
Q01851,5457
Q9BRR6,83440
P31483,7072
Q8NI32,130576
Q5H9I0,51270
Q15751,8925
P54108,10321
P21741,4192
Q6XZF7,23268
Q12851,5871
Q7Z3V4,89910
P53420,1286
Q01955,1285
Q9NZL3,7767
Q13642,2273
Q9NVN3,55188
P58340,4291
Q9BXT2,59285
O60287,9875
Q9Y585,26189
Q9BW62,84056
Q70EL4,124739
Q9UKB5,55966
Q8TF30,123720
Q16849,5798
P12107,1301
Q8N4Z0,115273
P14550,10327
Q9UBY9,27129
Q17RR3,119548
Q8N697,121260
O75064,9909
Q9BX70,55643
Q8NGJ0,219982
P43115,5733
Q9H4E7,50619
Q9NXB9,54898
Q8WTR4,81544
P47890,8390
Q8NET1,245911
Q14088,9363
Q8WUK0,114971
P50876,9781
Q9NRD9,53905
Q1HG43,90527
O95755,9609
P34995,5731
Q8TEL6,26133
P27658,1295
P07478,5645
O95677,2070
Q9UHY8,9637
Q86VH4,80059
Q8NHQ1,80321
Q9H902,65055
Q8N3Y3,120071
Q5JTD0,93643
P41595,3357
Q9UL62,7224
Q8IVH8,8491
Q7Z5H3,58504
O75037,23046
Q9H7J1,90673
Q6ZSY5,89801
Q9NZL6,23179
P09382,3956
G3V325,100526740
Q2TAC6,124602
P12034,2250
Q9BRC7,84812
Q562E7,124997
A4D1P6,29062
Q86T65,23500
Q6ZN66,163351
P59025,132112
Q96KG9,57410
Q96JH7,80124
O60447,7813
P59046,91662
Q2Q1W2,131405
Q96D96,84329
O75106,314
Q9H147,116092
Q9NV66,55253
Q13613,8776
Q9Y4C5,9435
P35442,7058
Q6MZT1,401190
P34982,4991
Q13444,8751
Q5TCZ1,9644
Q9UEW8,27347
P55011,6558
Q6ZMP0,79875
Q9NX58,55646
Q9Y2U9,23588
Q96PE2,9828
Q96PM9,25946
Q13523,8899
Q8NHC4,127385
Q9UPV9,22906
Q16280,1260
Q9UKR0,43849
O60930,246243
Q8WXG6,8567
Q7Z3Z0,147183
Q3SY84,112802
O75445,7399
Q96P68,27199
Q8N0Z6,91875
Q13326,6445
Q9HAY6,53630
O15528,1594
Q9Y5X4,10002
P60201,5354
Q04941,5355
P36269,2687
Q9UDV7,8427
Q6ZS11,126432
Q99712,3772
A4D1S5,401409
Q8TDG4,113510
Q15771,27314
Q8IZT8,222537
P56696,9132
Q96M11,219844
Q8N0X7,23111
Q5TB30,55635
O00533,10752
Q9P218,57642
Q7Z401,10260
Q02928,1579
Q03154,95
P07911,7369
Q8NHY0,124872
P51825,4299
Q14444,4076
Q9H3T2,10500
P59542,259294
Q4KWH8,23007
Q86YW0,89869
Q8NHP6,158747
Q9BVG8,3801
P51172,6339
A6NFY7,644096
Q9Y6K8,26289
P41134,3397
P80108,2822
Q9Y597,51133
Q14644,22821
Q5TC82,149041
P36980,3080
Q9Y484,11152
Q8NGW1,150681
A1X283,285590
Q8TE60,170692
Q96G28,112942
Q6UWV6,339221
Q06520,6822
Q86TJ5,115196
Q6ZMR3,160287
O15344,4281
Q9Y663,9955
O95183,10791
P15586,2799
P17030,219749
Q9NSB4,3888
Q6ZMV9,221458
P23327,3270
O75828,874
Q9NZU5,29995
Q8WZ74,83992
Q9UMY4,29934
Q9BSG1,7549
Q4G176,197322
O60524,9147
A6NIX2,126374
Q8TF47,146198
Q86UX7,83706
Q6NUM9,54884
O43790,3892
Q14533,3887
P59543,259295
Q9BT17,92170
P09086,5452
Q8TBE1,149111
P59544,259296
Q96C74,83853
O75969,10566
Q9BVL4,83642
Q562R1,345651
P43354,4929
Q9BYI3,84668
Q86TV6,145567
Q92502,9754
Q52LW3,9411
Q9NQ69,56956
Q9GZT8,60491
Q5HYK7,152503
O15296,247
O75688,5495
P51814,7592
P39059,1306
O96001,10842
Q86TI0,23216
Q9BRJ7,84309
Q5SXM8,728489
Q5T7V8,92344
P31512,2329
O43896,10749
Q09013,1760
O95461,9215
Q86UL8,9863
Q9C0D5,85461
Q9UBL9,22953
P51575,5023
P82987,57188
Q9Y5K2,9622
Q8TAQ5,147923
Q6VVX0,120227
Q07973,1591
Q9NUL7,55794
Q8IX19,199675
O43772,788
O60285,9891
Q8N907,199699
Q70JA7,337876
Q86X52,22856
Q5BJF2,27346
P23352,3730
O43280,11181
P46695,8870
P05981,3249
Q9H4F1,27090
Q9UJ37,10610
P0C7P0,284106
Q9NZ45,55847
Q7Z6P3,401258
Q9Y271,10800
Q75N90,84467
Q63ZY3,25959
Q9H4A9,64174
P0C7T5,342371
A0A0A6YYL1,100528021
P80192,4293
Q7RTR0,338321
Q08623,8226
Q96R45,401427
P08217,63036
P14651,3213
Q9H2U1,170506
Q92597,10397
Q8N392,93663
A4D2P6,392862
O43424,2895
Q969T7,115024
Q96P26,100526794
Q96P26,93034
Q9Y3R4,4759
O60806,9095
Q99527,2852
O14815,10753
O60882,9313
Q5T5Y3,157922
P08912,1133
Q99626,1045
O95164,5412
Q96I23,100996939
Q8NG68,150465
Q8IV77,1262
A0MZ66,57698
Q14831,2917
P17538,1504
Q9Y6H3,91419
O14715,727851
Q16204,8030
Q71RS6,283652
Q9UMX9,51151
Q9H228,53637
O76061,8614
P53816,11145
Q00169,5306
Q9Y2K6,10868
P28566,3354
Q9H9P5,64718
Q9NRP2,56942
P05937,793
P20472,5816
P08247,6855
Q16587,7625
Q9P227,57636
P24903,1572
Q16696,1553
Q99684,2672
Q13639,3360
A6NGQ3,84033
Q8IXM2,124944
Q96BM9,127829
O95861,10380
Q15040,9929
Q92879,10658
Q9NR56,4154
Q15139,5587
A6NG13,152586
Q9BVH7,81849
Q5RI15,116228
Q8WXI3,136371
Q02080,100271849
Q02080,4207
P10915,1404
P42331,9938
Q96HA7,4796
Q6ZRQ5,253714
P02686,4155
Q15493,9104
Q96T49,26051
Q15036,9784
Q96FS4,6494
A0FGR9,83850
Q70Z44,200909
Q8N103,117289
Q92624,10513
Q8N2I9,83931
Q6U736,221391
P43119,5739
P56880,49861
P78545,1999
Q9UHD4,27141
Q92611,9695
Q9Y365,10809
Q96F44,81559
